legacy_org_id,cohort,organization_name,normalized_name,aliases,roster_status,consultants,evaluators,sector,region,target_group,supervisor,start_date_raw,start_date_iso,graduation_date_raw,graduation_date_iso,source_files,source_rows,record_hash_sha256
LEG-ORG-B4-016,4,جمعية مسكن للإسكان التنموي,جمعيهمسكنللاسكانالتنموي,,PRIMARY_ROSTER,محمد الحليبي,محمد العبدالجبار,الإسكان,منطقة جازان,,وزارة البلديات والاسكان,,,,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المحكم-محمد العبدالجبار.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-محمد الحليبي.xlsx,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!17 || dashboard_bundle_1/الدفعة 4/المحكم-محمد العبدالجبار.xlsx | جمعية مسكن للإسكان التنموي!2 || dashboard_bundle_1/الدفعة 4/المستشار-محمد الحليبي.xlsx | جمعية مسكن للإسكان التنموي!2,4b96a369d3a7b22248f0173d2760ab9bd51023845aaca4b100c871b1d308fc28
LEG-ORG-B4-017,4,جمعية ميراث العلمية,جمعيهميراثالعلميه,,PRIMARY_ROSTER,محمد الحليبي,محمد العبدالجبار,التعليم,منطقة مكة المكرمة,,وزارة التعليم,,,,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المحكم-محمد العبدالجبار.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-محمد الحليبي.xlsx,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!18 || dashboard_bundle_1/الدفعة 4/المحكم-محمد العبدالجبار.xlsx | جمعية ميراث العلمية!2 || dashboard_bundle_1/الدفعة 4/المستشار-محمد الحليبي.xlsx | جمعية ميراث العلمية!2,317b2c2c4e91462b1b7e52b9b2a2f0fc82989ea4b35e88a9b0cc0d88adf796d4
LEG-ORG-B4-018,4,جمعية البر الخيرية بالقنفذة,جمعيهالبرالخيريهبالقنفذه,,PRIMARY_ROSTER,محمد الحليبي,محمد العبدالجبار,خدمة مجتمعية,منطقة مكة المكرمة,,المركز الوطني لتنمية القطاع غير الربحي,,,,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المحكم-محمد العبدالجبار.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-محمد الحليبي.xlsx,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!19 || dashboard_bundle_1/الدفعة 4/المحكم-محمد العبدالجبار.xlsx | جمعية البر الخيرية بالقنفذة!2 || dashboard_bundle_1/الدفعة 4/المستشار-محمد الحليبي.xlsx | جمعية البر الخيرية بالقنفذة!2,f7485228ac472d2d8e50982460e43a1f6f6ee58072c49764f576f7124960d843
LEG-ORG-B4-019,4,جمعية رواء للتنمية الأسرية,جمعيهرواءللتنميهالاسريه,,PRIMARY_ROSTER,محمد الحليبي,محمد العبدالجبار,,منطقة مكة المكرمة,,وزارة الموارد البشرية والتنمية الإجتماعية,,,,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المحكم-محمد العبدالجبار.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-محمد الحليبي.xlsx,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!20 || dashboard_bundle_1/الدفعة 4/المحكم-محمد العبدالجبار.xlsx | جمعية رواء للتنمية الأسرية!2 || dashboard_bundle_1/الدفعة 4/المستشار-محمد الحليبي.xlsx | جمعية رواء للتنمية الأسرية!2,78c8eae70881bf427dc61e94a29658a37e04f4ce86e488e262690ce92f55ec8b
LEG-ORG-B4-020,4,جمعية مسارات الشبابية,جمعيهمساراتالشبابيه,,PRIMARY_ROSTER,محمد الحليبي,محمد العبدالجبار,,منطقة مكة المكرمة,,المركز الوطني لتنمية القطاغ غير الربحي,,,,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المحكم-محمد العبدالجبار.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-محمد الحليبي.xlsx,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!21 || dashboard_bundle_1/الدفعة 4/المحكم-محمد العبدالجبار.xlsx | جمعية مسارات الشبابية!2 || dashboard_bundle_1/الدفعة 4/المستشار-محمد الحليبي.xlsx | جمعية مسارات الشبابية!2,0f09dbff82f94e71b894e931381cfa2d60c7079412768079c8ddee3a06c05742
LEG-ORG-B4-021,4,أمانة المنطقة الشرقية,امانهالمنطقهالشرقيه,,PRIMARY_ROSTER,محمد الحليبي,محمد العبدالجبار,,منطقة الشرقية,,,,,,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المحكم-محمد العبدالجبار.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-محمد الحليبي.xlsx,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!22 || dashboard_bundle_1/الدفعة 4/المحكم-محمد العبدالجبار.xlsx | أمانة المنطقة الشرقية!2 || dashboard_bundle_1/الدفعة 4/المستشار-محمد الحليبي.xlsx | أمانة المنطقة الشرقية!2,cf52731176457638d78c930f2ab44cb20a0ce8c1c896db50cc20dc22720bd661
LEG-ORG-B4-022,4,جمعية أطفال طيبة,جمعيهاطفالطيبه,,PRIMARY_ROSTER,نجود السيد,بتول الرويلي,,منطقة المدينة المنورة,,وزارة الموارد البشرية والتنمية الاجتماعية,,,,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المحكم-بتول الرويلي.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-نجود السيد.xlsx,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!23 || dashboard_bundle_1/الدفعة 4/المحكم-بتول الرويلي.xlsx | جمعية أطفال طيبة!2 || dashboard_bundle_1/الدفعة 4/المستشار-نجود السيد.xlsx | جمعية أطفال طيبة!2,59ec3705b946da6e0ce939a189b36947080137a5d8468d3c42d76df04e330d98
LEG-ORG-B4-023,4,مؤسسة الاميرة العنود,موسسهالاميرهالعنود,,PRIMARY_ROSTER,نجود السيد,بتول الرويلي,,منطقة الرياض,,لا توجد جهة اشرافية,,,,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المحكم-بتول الرويلي.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-نجود السيد.xlsx,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!24 || dashboard_bundle_1/الدفعة 4/المحكم-بتول الرويلي.xlsx | مؤسسة الاميرة العنود!2 || dashboard_bundle_1/الدفعة 4/المستشار-نجود السيد.xlsx | مؤسسة الاميرة العنود!2,9a41123f7a0957bd9b92d7a81593fd65b57d9d84dce6a15ba27a7ba45c849d07
LEG-ORG-B4-024,4,جمعية ابتسم لخدمات طب الأسنان التطوعية,جمعيهابتسملخدماتطبالاسنانالتطوعيه,جمعية ابتسم لخدمات طب الأسنان,PRIMARY_ROSTER,نجود السيد,بتول الرويلي,الصحة,منطقة مكة المكرمة,,وزارة الصحة,,,,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المحكم-بتول الرويلي.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-نجود السيد.xlsx,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!25 || dashboard_bundle_1/الدفعة 4/المحكم-بتول الرويلي.xlsx | جمعية ابتسم لخدمات طب الأسنان!2 || dashboard_bundle_1/الدفعة 4/المستشار-نجود السيد.xlsx | جمعية ابتسم لخدمات طب الأسنان!2,2fb0a2feeae97ce2ee105262a459a1cd73478fff1eb3df644c3fd4259afc03d2
LEG-ORG-B4-025,4,جمعية اقرأ التعليمية,جمعيهاقراالتعليميه,,PRIMARY_ROSTER,نجود السيد,بتول الرويلي,التعليم,منطقة الرياض,,وزارة التعليم,,,,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المحكم-بتول الرويلي.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-نجود السيد.xlsx,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!26 || dashboard_bundle_1/الدفعة 4/المحكم-بتول الرويلي.xlsx | جمعية اقرأ التعليمية!2 || dashboard_bundle_1/الدفعة 4/المستشار-نجود السيد.xlsx | جمعية اقرأ التعليمية!2,3cf700b045a91d14ec4de77b0965be1da70af430089db62ca4b0bd24d6d57424
LEG-ORG-B4-026,4,جمعية ساعد القانونية لخدمة الأرامل والايتام,جمعيهساعدالقانونيهلخدمهالاراملوالايتام,جمعية ساعد القانونية | جمعية ساعد القانونية لخدمة,PRIMARY_ROSTER,نجود السيد,بتول الرويلي,خدمة مجتمعية,منطقة الرياض,,المركز الوطني لتنمية القطاع غير الربحي / وزارة العدل,,,,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المحكم-بتول الرويلي.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-نجود السيد.xlsx,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!27 || dashboard_bundle_1/الدفعة 4/المحكم-بتول الرويلي.xlsx | جمعية ساعد القانونية!2 || dashboard_bundle_1/الدفعة 4/المستشار-نجود السيد.xlsx | جمعية ساعد القانونية لخدمة!2,6cfe8df099320e20bc43ccaf6852c74ca629a40849eeda2e3f52788d0f30342b
LEG-ORG-B4-027,4,جمعية المشي والجري,جمعيهالمشيوالجري,,PRIMARY_ROSTER,نجود السيد,بتول الرويلي,الرياضة,منطقة الشرقية,,وزارة الرياضة,,,,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المحكم-بتول الرويلي.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-نجود السيد.xlsx,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!28 || dashboard_bundle_1/الدفعة 4/المحكم-بتول الرويلي.xlsx | جمعية المشي والجري!2 || dashboard_bundle_1/الدفعة 4/المستشار-نجود السيد.xlsx | جمعية المشي والجري!2,4786be54b588d537604d2e0eb19db8d93705c20a2568a3f1fb4ed75983f42860
LEG-ORG-B4-028,4,وزارة النقل والخدمات اللوجستية,وزارهالنقلوالخدماتاللوجستيه,,PRIMARY_ROSTER,وديع الحربي,,,منطقة الرياض,,,,,,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-وديــع الحربي.xlsx,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!29 || dashboard_bundle_1/الدفعة 4/المستشار-وديــع الحربي.xlsx | وزارة النقل والخدمات اللوجستية!2,b45c4062ace1ae64a16caf575edc38dd46939bc023012d297528309805d05855
LEG-ORG-B4-029,4,جمعية صدارة,جمعيهصداره,,PRIMARY_ROSTER,وديع الحربي,,,منطقة الرياض,,وزارة الموارد البشرية والتنمية الاجتماعية,,,,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-وديــع الحربي.xlsx,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!30 || dashboard_bundle_1/الدفعة 4/المستشار-وديــع الحربي.xlsx | جمعية صدارة!2,770849010837b5562894eb80a4f69d2cf0ba0adbc4b8c41b3b1bc7381dc25bfc
LEG-ORG-B4-030,4,جمعية كفاءات الأهلية لبناء قدرات الشباب,جمعيهكفاءاتالاهليهلبناءقدراتالشباب,جمعية كفاءات الأهلية,PRIMARY_ROSTER,وديع الحربي,,,منطقة القصيم,,المركز الوطني لتنمية القطاع غير الربحي,,,,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-وديــع الحربي.xlsx,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!31 || dashboard_bundle_1/الدفعة 4/المستشار-وديــع الحربي.xlsx | جمعية كفاءات الأهلية!2,62a6d834fd3a01fded27809e0fbde7068516fbcd0672bba48f6f4bf717b6335f
LEG-ORG-B4-031,4,جمعية بلسم الاهلية لمساندة مرضى السرطان,جمعيهبلسمالاهليهلمساندهمرضيالسرطان,جمعية بلسم الاهلية,PRIMARY_ROSTER,وديع الحربي,,الصحة,منطقة القصيم,,وزارة الصحة,,,,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-وديــع الحربي.xlsx,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!32 || dashboard_bundle_1/الدفعة 4/المستشار-وديــع الحربي.xlsx | جمعية بلسم الاهلية!2,a4386a2edfe304ae3c595e08947c34ad821a2275281ea434a29e2bb1937290ee
LEG-ORG-B4-032,4,جمعية مُعان الاهلية بمكة,جمعيهمعانالاهليهبمكه,,PRIMARY_ROSTER,وديع الحربي,,,منطقة مكة المكرمة,,وزارة الموارد البشرية والتنمية الاجتماعية,,,,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-وديــع الحربي.xlsx,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!33 || dashboard_bundle_1/الدفعة 4/المستشار-وديــع الحربي.xlsx | جمعية مُعان الاهلية بمكة!2,efe951da5c3277a4f16003c56520186ad579c5ba7c88c44d1202b1f0369523db
LEG-ORG-B4-033,4,وزارة الخارجية,وزارهالخارجيه,,PRIMARY_ROSTER,وديع الحربي,,,منطقة الرياض,,,,,,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-وديــع الحربي.xlsx,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!34 || dashboard_bundle_1/الدفعة 4/المستشار-وديــع الحربي.xlsx | وزارة الخارجية!2,99d4f2c80163f1dd636186a0d8390ccb3dd3271db850316d754f890501c3d19d
LEG-ORG-B4-034,4,إمارة الجوف,امارهالجوف,,PRIMARY_ROSTER,وديع الحربي,,,الجوف,,,,,,,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | dashboard_bundle_1/الدفعة 4/المستشار-وديــع الحربي.xlsx,dashboard_bundle_1/الدفعة 4/بيانات الجهات4.xlsx | 4بيانات الجهات!35 || dashboard_bundle_1/الدفعة 4/المستشار-وديــع الحربي.xlsx | إمارة الجوف!2,47d0b1e07c7893c2875aa1edf2ba2be6d3ac68116ed57c6d9f20bc3d8706e90a
LEG-ORG-B4-035,4,صندوق الشهداء,صندوقالشهداء,,SUPPLEMENTAL_OPERATIONAL,وديع الحربي,,,,,,,,,,dashboard_bundle_1/الدفعة 4/المستشار-وديــع الحربي.xlsx,dashboard_bundle_1/الدفعة 4/المستشار-وديــع الحربي.xlsx | صندوق الشهداء!2,dac75ee249dad49e8174b936240138153a2505951ba05ac73cba31448fa149d1
